entity,added,deleted,commits
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/reactive-scopes.expect.md,1,2,3
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/constant-propagation.expect.md,1,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/try-catch-with-return.expect.md,1,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/hoisted-declaration-with-scope.expect.md,1,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/declare-reassign-variable-in-closure.expect.md,1,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/allow-mutating-ref-property-in-callback-passed-to-jsx-indirect.expect.md,1,2,3
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/for-of-mutate-item-of-local-collection.expect.md,1,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/for-of-conditional-break.expect.md,1,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/error.todo-repro-missed-memoization-from-capture-in-invoked-function-inferred-as-mutation.js,1,1,1
scripts/release/README.md,1,1,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/error.invalid-unclosed-eslint-suppression.js,1,1,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/preserve-memo-validation/useMemo-infer-fewer-deps.ts,1,1,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/{error.todo-object-expression-computed-key-modified-during-after-construction.js => object-expression-computed-key-modified-during-after-construction.js},1,0,1
packages/shared/ReactComponentInfoStack.js,1,3,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/obj-literal-cached-in-if-else.expect.md,1,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/preserve-memo-validation/useMemo-infer-nonallocating.expect.md,1,3,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/ssa-property-alias-mutate.expect.md,1,2,3
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/preserve-memo-validation/useMemo-dep-array-literal-access.ts,1,1,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/capturing-member-expr.expect.md,1,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/repro-invalid-pruned-scope-leaks-value-via-alias.expect.md,1,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/{new-mutability/retry-no-emit.js => infer-effect-dependencies/retry-lint-comparison/infer-effect-deps-with-rule-violation--compile.js},1,1,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/useReducer-returned-dispatcher-is-non-reactive.expect.md,1,2,3
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/reactive-control-dependency-phi-setState-type.expect.md,1,0,1
packages/react-client/src/forks/ReactFlightClientConfig.dom-node-turbopack.js,1,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/do-while-early-unconditional-break.expect.md,1,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/useMemo-multiple-if-else.js,1,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/effect-derived-computations/derived-state-from-local-state-in-effect.js,1,1,1
compiler/crates/react_hermes_parser/tests/fixtures/reduce-reactive-cond-deps-cfg-nested-ifelse.js,0,19,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@lambda-mutated-non-reactive-to-reactive.js.snap,0,293,1
compiler/crates/react_hermes_parser/tests/fixtures/capturing-function-decl.js,0,8,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@capturing-func-simple-alias.js.snap,0,325,1
compiler/crates/react_hermes_parser/tests/fixtures/call-args-assignment.js,0,5,1
compiler/crates/react_hermes_parser/tests/fixtures/codegen-emit-make-read-only.js,0,11,1
compiler/crates/react_hermes_parser/tests/fixtures/todo.unnecessary-lambda-memoization.js,0,14,1
compiler/crates/react_hermes_parser/tests/fixtures/type-cast-expression.flow.js,0,9,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@object-literal-spread-element.js.snap,0,165,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@inner-memo-value-not-promoted-to-outer-scope-dynamic.js.snap,0,573,1
compiler/crates/react_hermes_parser/tests/fixtures/useMemo-multiple-if-else.js,0,14,1
compiler/crates/react_hermes_parser/tests/fixtures/escape-analysis-non-escaping-interleaved-primitive-dependency.js,0,17,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/bug-functiondecl-hoisting.expect.md,0,79,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@escape-analysis-not-switch-test.js.snap,0,327,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@overlapping-scopes-interleaved-by-terminal.js.snap,0,317,1
compiler/crates/react_hermes_parser/tests/fixtures/holey-array-expr.js,0,4,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@reduce-reactive-uncond-deps-subpath-order2.js.snap,0,417,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@holey-array-pattern-dce.js.snap,0,149,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@independently-memoize-object-property.js.snap,0,260,1
compiler/crates/react_hermes_parser/tests/fixtures/capturing-func-alias-mutate.js,0,9,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/infer-effect-dependencies/todo.import-default-property-useEffect.expect.md,0,44,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@reduce-reactive-cond-deps-superpath-order2.js.snap,0,365,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@useMemo-labeled-statement-unconditional-return.js.snap,0,235,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@immutable-hooks.js.snap,0,260,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/merge-consecutive-scopes-reordering.js,0,21,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@type-test-polymorphic.js.snap,0,480,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/error.invalid-useLayoutEffect-dep-not-memoized.js,0,11,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/merge-consecutive-scopes-reordering.expect.md,0,88,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@holey-array.js.snap,0,206,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@repro.js.snap,0,684,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@context-variable-reassigned-outside-of-lambda.js.snap,0,349,1
compiler/crates/react_hermes_parser/tests/fixtures/ssa-property-call.js,0,6,1
compiler/crates/react_hermes_parser/tests/fixtures/property-assignment.js,0,8,1
compiler/crates/react_hermes_parser/tests/fixtures/store-via-call.js,0,6,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@optional-call-with-independently-memoizable-arg.js.snap,0,356,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@gating-test-export-function-and-default.js.snap,0,502,1
compiler/crates/react_semantic_analysis/Cargo.toml,0,24,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@reactive-scope-grouping.js.snap,0,312,1
compiler/crates/react_semantic_analysis/tests/fixtures/var-hoisting.js,0,19,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@destructuring.js.snap,0,536,1
compiler/crates/react_hermes_parser/tests/fixtures/obj-mutated-after-nested-if-else-with-alias.js,0,19,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@destructuring-property-inference.js.snap,0,337,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@overlapping-scopes-within-block.js.snap,0,367,1
compiler/crates/react_hermes_parser/tests/fixtures/codegen-emit-imports-same-source.js,0,5,1
compiler/crates/react_fixtures/tests/fixtures/simple.js,0,4,1
packages/react-native-renderer/src/__tests__/ReactNativeMount-test.internal.js,0,771,1
compiler/packages/babel-plugin-react-compiler/src/Inference/InferTryCatchAliases.ts,0,49,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@jsx-member-expression-tag-grouping.js.snap,0,245,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@reduce-reactive-cond-deps-superpath-order1.js.snap,0,365,1
compiler/crates/react_hir/src/instruction.rs,0,502,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@ssa-property-mutate-2.js.snap,0,253,1
scripts/perf-counters/src/hardware-counter.h,0,108,1
compiler/crates/react_hermes_parser/tests/fixtures/useMemo-independently-memoizeable.js,0,9,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@destructuring-object-default.js.snap,0,260,1
compiler/crates/react_estree/src/range.rs,0,31,1
compiler/crates/react_hermes_parser/tests/fixtures/ternary-assignment-expression.js,0,5,1
compiler/crates/react_hermes_parser/tests/fixtures/reassigned-phi-in-returned-function-expression.js,0,11,1
compiler/crates/react_hermes_parser/tests/fixtures/reduce-reactive-uncond-deps-subpath-order3.js,0,9,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@inadvertent-mutability-readonly-class.js.snap,0,350,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/capturing-func-simple-alias-iife.expect.md,0,1,1
compiler/crates/react_estree/src/generated.rs,0,9031,1
compiler/crates/react_hermes_parser/tests/fixtures/regexp-literal.js,0,10,1
packages/react-dom/src/__tests__/ReactDOMServerIntegrationNewContext-test.js,0,6,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@nonoptional-load-from-optional-memberexpr.js.snap,0,171,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@delete-computed-property.js.snap,0,318,1
compiler/crates/react_hermes_parser/tests/fixtures/capturing-func-mutate-2.js,0,10,1
packages/react-native-renderer/src/__mocks__/react-native/Libraries/ReactPrivate/ExceptionsManager.js,0,12,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@useMemo-multiple-if-else.js.snap,0,500,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@reduce-reactive-cond-memberexpr-join.js.snap,0,352,1
compiler/crates/react_hermes_parser/tests/fixtures/simple-scope.js,0,4,1
packages/react-reconciler/src/__tests__/ErrorBoundaryReconciliation-test.internal.js,0,6,1
packages/react-native-renderer/src/__mocks__/react-native/Libraries/ReactPrivate/RCTEventEmitter.js,0,14,1
compiler/crates/react_hermes_parser/tests/fixtures/ssa-reassign.js,0,7,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@reassign-object-in-context.js.snap,0,253,1
compiler/crates/react_hermes_parser/tests/fixtures/alias-capture-in-method-receiver.js,0,10,1
compiler/crates/react_hermes_parser/tests/fixtures/reduce-reactive-cond-deps-cfg-nested-ifelse-missing.js,0,14,1
compiler/crates/react_hermes_parser/tests/fixtures/jsx-member-expression-tag-grouping.js,0,4,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@reduce-reactive-cond-deps-promote-uncond.js.snap,0,421,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@inverted-if.js.snap,0,374,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@reduce-reactive-cond-deps-cfg-nested-ifelse.js.snap,0,685,1
compiler/crates/react_hermes_parser/tests/fixtures/useMemo-labeled-statement-unconditional-return.js,0,8,1
packages/react-native-renderer/src/__mocks__/react-native/Libraries/ReactPrivate/legacySendAccessibilityEvent.js,0,10,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@capturing-nested-member-expr.js.snap,0,347,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@error.invalid-mutate-after-freeze.js.snap,0,358,1
compiler/crates/react_utils/README.md,0,6,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@optional-member-expression-with-optional-member-expr-as-property.js.snap,0,273,1
compiler/crates/react_hermes_parser/tests/fixtures/useMemo-switch-no-fallthrough.js,0,13,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@capturing-nested-member-expr-in-nested-func.js.snap,0,394,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@reduce-reactive-cond-deps-cfg-ifelse.js.snap,0,394,1
compiler/crates/react_hermes_parser/tests/fixtures/ssa-reassign-in-rval.js,0,6,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/object-method-maybe-alias.expect.md,0,2,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@array-map-mutable-array-mutating-lambda.js.snap,0,332,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@error.while-with-assignment-in-test.js.snap,0,367,1
compiler/crates/react_hermes_parser/tests/fixtures/recursive-function-expr.js,0,3,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@capturing-variable-in-nested-block.js.snap,0,289,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@do-while-compound-test.js.snap,0,426,1
compiler/crates/react_optimization/README.md,0,3,1
compiler/crates/react_fixtures/README.md,0,3,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@reduce-reactive-uncond-deps-subpath-order3.js.snap,0,417,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/transform-fire/fire-and-autodeps.js,0,13,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/transform-fire/error.invalid-rewrite-deps-spread.js,0,19,1
compiler/crates/react_optimization/src/lib.rs,0,10,1
compiler/crates/react_hermes_parser/tests/fixtures/ssa-nested-partial-reassignment.js,0,11,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@debugger.js.snap,0,214,1
compiler/packages/babel-plugin-react-compiler/src/Inference/InferFunctionExpressionAliasingEffectsSignature.ts,0,206,1
compiler/crates/react_hermes_parser/tests/fixtures/ssa-if-else.js,0,10,1
compiler/crates/react_fixtures/tests/fixtures/function-expressions.js,0,21,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/type-annotations/todo_type-annotations-props.expect.md,0,48,1
compiler/crates/react_hermes_parser/tests/fixtures/escape-analysis-non-escaping-interleaved-allocating-dependency.js,0,15,1
compiler/crates/react_hermes_parser/tests/fixtures/jsx-namespaced-name.js,0,3,1
compiler/crates/react_hermes_parser/tests/fixtures/babel-existing-react-kitchensink-import.js,0,16,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@simple-alias.js.snap,0,397,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@same-variable-as-dep-and-redeclare-maybe-frozen.js.snap,0,836,1
compiler/crates/react_hermes_parser/tests/fixtures/jsx-member-expression.js,0,7,1
compiler/crates/react_hermes_parser/tests/fixtures/error.invalid-useMemo-async-callback.js,0,6,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@overlapping-scopes-shadowed.js.snap,0,275,1
compiler/crates/react_hermes_parser/tests/fixtures/for-of-break.js,0,7,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@error.invalid-pass-ref-to-function.js.snap,0,225,1
compiler/crates/react_hermes_parser/tests/fixtures/ref-current-field-not-added-to-dep.js,0,9,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@capturing-func-alias-receiver-computed-mutate.js.snap,0,383,1
compiler/crates/react_hermes_parser/tests/fixtures/declare-reassign-variable-in-closure.js,0,9,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/{ => infer-effect-dependencies}/reactive-optional-chain.js,0,0,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@do-while-early-unconditional-break.js.snap,0,254,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@obj-mutated-after-if-else-with-alias.js.snap,0,442,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/todo.lower-context-access-mixed-array-obj.expect.md,0,37,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/{ => exhaustive-deps}/exhaustive-deps-allow-nonreactive-stable-types-as-extra-deps.expect.md,0,0,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@unused-object-element-with-rest.js.snap,0,198,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@unused-logical.js.snap,0,230,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@capture-indirect-mutate-alias.js.snap,0,352,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@error.hooks-with-React-namespace.js.snap,0,175,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@capturing-arrow-function-1.js.snap,0,278,1
compiler/crates/react_hermes_parser/tests/fixtures/type-field-load.js,0,5,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/transform-fire/error.invalid-not-call.js,0,13,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@array-at-closure.js.snap,0,410,1
compiler/crates/react_hermes_parser/tests/fixtures/reduce-reactive-cond-deps-promote-uncond.js,0,11,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/try-catch-within-object-method-returns-caught-value.expect.md,0,1,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@type-test-field-store.js.snap,0,272,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@sketchy-code-rules-of-hooks.js.snap,0,172,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/{ => infer-effect-dependencies}/outlined-function.js,0,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/lower-context-selector-simple.js,0,5,1
compiler/crates/react_semantic_analysis/tests/snapshots/analysis_test__fixtures@globals-and-imports.js.snap,0,407,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/{ => gating}/error.gating-hoisting.expect.md,0,0,1
compiler/crates/react_napi/Cargo.toml,0,26,1
compiler/crates/react_hermes_parser/tests/fixtures/destructuring-mixed-scope-declarations-and-locals.js,0,20,1
compiler/crates/react_hermes_parser/tests/fixtures/ssa-shadowing.js,0,12,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@optional-member-expression-chain.js.snap,0,414,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@chained-assignment-expressions.js.snap,0,518,1
compiler/crates/react_hermes_parser/tests/fixtures/error.invalid-mutate-after-freeze.js,0,10,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@reactive-dependencies-non-optional-properties-inside-optional-chain.js.snap,0,206,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/useMemo-return-empty.expect.md,0,25,2
compiler/crates/react_hermes_parser/src/lib.rs,0,42,1
compiler/crates/react_hermes_parser/tests/fixtures/overlapping-scopes-within-block.js,0,12,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@declare-reassign-variable-in-function-declaration.js.snap,0,306,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@destructuring-mixed-scope-and-local-variables-with-default.js.snap,0,816,1
compiler/crates/react_fixtures/tests/fixtures/destructure-object.js,0,15,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@expression-with-assignment-dynamic.js.snap,0,184,1
compiler/crates/react_build_hir/README.md,0,3,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@constant-propagation.js.snap,0,641,1
fixtures/flight-parcel/.parcelrc,0,4,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/{ => gating}/repro-no-gating-import-without-compiled-functions.expect.md,0,0,1
compiler/crates/react_ssa/src/lib.rs,0,14,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@ssa-call-jsx-2.js.snap,0,529,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/type-annotations/type-annotation-as-array.expect.md,0,71,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/transform-fire/error.invalid-outside-effect.js,0,15,1
compiler/crates/react_hermes_parser/tests/fixtures/alias-computed-load.js,0,8,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@ssa-renaming-unconditional-with-mutation.js.snap,0,613,1
compiler/crates/react_hermes_parser/tests/fixtures/call-with-independently-memoizable-arg.js,0,9,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@function-declaration-reassign.js.snap,0,212,1
compiler/crates/react_hermes_parser/tests/fixtures/lambda-reassign-primitive.js,0,14,1
scripts/eslint-rules/index.js,0,1,1
compiler/crates/react_hermes_parser/tests/fixtures/nested-function-shadowed-identifiers.js,0,10,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@assignment-in-nested-if.js.snap,0,269,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@disable-jsx-memoization.js.snap,0,474,1
compiler/crates/react_hermes_parser/tests/fixtures/method-call-fn-call.js,0,10,1
compiler/crates/react_semantic_analysis/tests/fixtures/tdz.js,0,14,1
compiler/crates/react_build_hir/src/error.rs,0,63,1
compiler/crates/react_hermes_parser/tests/fixtures/inverted-if.js,0,11,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@ref-current-optional-field-no-added-to-dep.js.snap,0,300,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/{ => gating}/infer-function-expression-React-memo-gating.js,0,0,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/change-detect-reassign.js,0,9,1
compiler/crates/react_hermes_parser/src/generated.rs,0,4158,1
compiler/packages/babel-plugin-react-compiler/scripts/jest/setupEnvE2E.js,0,16,1
packages/{react-server-dom-webpack/src/client/react-flight-dom-client.node.unbundled.js => react-server-dom-unbundled/src/client/react-flight-dom-client.node.js},0,0,1
compiler/crates/react_hermes_parser/tests/fixtures/error.invalid-mutate-after-aliased-freeze.js,0,16,1
compiler/crates/react_hermes_parser/tests/fixtures/ref-current-aliased-not-added-to-dep-2.js,0,8,1
compiler/crates/react_hermes_parser/tests/fixtures/interdependent-across-if.js,0,22,1
compiler/crates/react_hermes_parser/tests/fixtures/inverted-if-else.js,0,11,1
compiler/crates/react_hermes_parser/tests/fixtures/switch-global-propertyload-case-test.js,0,10,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@error.invalid-freeze-mutable-lambda-reassign-local.js.snap,0,364,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/chained-assignment-context-variable.expect.md,0,1,1
compiler/crates/react_hermes_parser/tests/fixtures/primitive-as-dep.js,0,9,1
compiler/crates/react_hermes_parser/tests/fixtures/reactive-scope-grouping.js,0,9,1
compiler/crates/react_hermes_parser/tests/fixtures/type-test-primitive.js,0,6,1
compiler/packages/babel-plugin-react-compiler/src/Optimization/index.ts,0,1,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/todo.lower-context-access-array-destructuring.js,0,5,1
compiler/crates/react_hermes_parser/tests/fixtures/dependencies-outputs.js,0,14,1
packages/react-dom-bindings/src/server/fizz-instruction-set/ReactDOMFizzInstructionSetInlineSource.js,0,142,1
compiler/crates/react_estree/build.rs,0,31,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@error.invalid-freeze-mutable-lambda-mutate-local.js.snap,0,443,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@ssa-property-mutate.js.snap,0,253,1
compiler/packages/eslint-plugin-react-compiler/babel.config.js,0,1,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@while-break.js.snap,0,138,1
compiler/crates/react_hermes_parser/tests/fixtures/ssa-renaming-with-mutation.js,0,11,1
compiler/crates/react_hermes_parser/tests/fixtures/computed-call-spread.js,0,4,1
packages/react-devtools-shared/src/devtools/views/Components/SelectedTreeHighlight.css,0,16,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@jsx-tag-evaluation-order.js.snap,0,304,1
compiler/crates/react_hir/src/basic_block.rs,0,67,1
compiler/crates/react_hermes_parser/tests/fixtures/capturing-member-expr.js,0,7,1
compiler/crates/react_hermes_parser/tests/fixtures/ref-current-not-added-to-dep-2.js,0,7,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@while-property.js.snap,0,244,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@ref-current-not-added-to-dep.js.snap,0,319,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@unused-ternary-assigned-to-variable.js.snap,0,261,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@optional-call-logical.js.snap,0,336,1
compiler/crates/react_estree/src/js_value.rs,0,295,1
compiler/crates/react_hermes_parser/tests/fixtures/obj-mutated-after-if-else-with-alias.js,0,13,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@capturing-function-alias-computed-load-3.js.snap,0,434,1
compiler/crates/react_estree/src/snapshots/react_estree__tests__fixtures@simple.json.snap,0,379,1
compiler/crates/react_hermes_parser/tests/fixtures/capturing-func-mutate-nested.js,0,8,1
compiler/crates/react_build_hir/src/build.rs,0,746,1
compiler/Cargo.toml,0,61,1
netlify.toml,0,9,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@ssa-renaming-unconditional-ternary-with-mutation.js.snap,0,562,1
compiler/crates/react_hermes_parser/tests/fixtures/assignment-expression-computed.js,0,7,1
compiler/crates/react_hermes_parser/tests/fixtures/error.invalid-delete-computed-property-of-frozen-value.js,0,7,1
packages/{react-client/src => shared}/ReactFlightPropertyAccess.js,0,0,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@global-jsx-tag-lowered-between-mutations.js.snap,0,222,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/{ => gating}/error.component-syntax-ref-gating.flow.js,0,0,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@capture-param-mutate.js.snap,0,1381,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@error.invalid-pass-hook-as-call-arg.js.snap,0,108,1
compiler/crates/react_hermes_parser/tests/fixtures/concise-arrow-expr.js,0,5,1
compiler/crates/react_hermes_parser/tests/fixtures/ssa-property-alias-if.js,0,11,1
packages/react-markup/src/ReactMarkupClient.js,0,1,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@for-logical.js.snap,0,465,1
compiler/crates/react_hermes_parser/tests/fixtures/array-properties.js,0,6,1
compiler/crates/react_hermes_parser/tests/fixtures/error.reassignment-to-global.js,0,5,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@inner-memo-value-not-promoted-to-outer-scope-static.js.snap,0,432,1
compiler/crates/react_hermes_parser/tests/fixtures/for-empty-update.js,0,10,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@error.bug-validate-no-set-state-not-all-mutable-range-extensions-are-bad.js.snap,0,813,1
compiler/crates/react_hermes_parser/tests/fixtures/unconditional-break-label.js,0,8,1
compiler/crates/react_hermes_parser/tests/snapshots/parser_test__fixtures@unused-array-middle-element.js.snap,0,196,1
compiler/packages/babel-plugin-react-compiler/src/__tests__/fixtures/compiler/lambda-mutated-non-reactive-to-reactive.expect.md,0,1,1
compiler/crates/react_hir/src/environment.rs,0,134,1
